poi_type,lat,lon,weight,name
hospital,12.9916924,77.5539007,1.5,ESIC Model Hospital
hospital,12.9905045,77.5566355,1.5,Government Hospital
hospital,12.9904985,77.5530924,1.5,Esi Hospital Bangalore
hospital,12.9844963,77.5551801,1.5,Government Hospital
hospital,13.0332219,77.5549236,1.5,Sun Orthopaedic center
hospital,12.9305937,77.6186159,1.5,St. Johns hospital Emergency ward
hospital,12.9128623,77.5714903,1.5,Healing Hands Advanced Physiotherapy Clinic
hospital,12.9288444,77.5828703,1.5,Narayan Multispeciality clinic
hospital,12.9208444,77.4847891,1.5,Adarsh Hospital
hospital,12.9395279,77.586437,1.5,clinic
hospital,13.0544507,77.6316369,1.5,Shree Manyata Hospitals
hospital,12.9355966,77.5971575,1.5,Kidwai Cancer Institute Radiation Block
hospital,13.0344639,77.6291947,1.5,Altius Hospital
hospital,12.8474,77.6439378,1.5,Neo Hospital
hospital,12.9365283,77.7046741,1.5,Maya Hospital
hospital,12.9556074,77.7216631,1.5,Devi Eye Hospital
hospital,12.9337751,77.7433234,1.5,Sahasra Hospital
hospital,12.8832909,77.5500857,1.5,Cloudnine Hospital
hospital,12.9429852,77.5460604,1.5,My Dentist
hospital,12.9563317,77.7305782,1.5,Siddanth Hospital
hospital,12.9263862,77.6766068,1.5,Apollo Pharmacy
hospital,13.048083,77.628791,1.5,Suraksha Hospital
hospital,12.9094156,77.663997,1.5,The Local Dentist
hospital,12.9918503,77.5437825,1.5,Janani Clinics
hospital,12.9144825,77.6491563,1.5,Lotus Hospital
hospital,12.9782618,77.6435889,1.5,Ayaans Hospital
hospital,12.9400516,77.5954768,1.5,NIMHANS Department Of Psychiatric and Neuro Rehabilitation
hospital,12.9396498,77.5967825,1.5,Nimhans Mr-pet Center
hospital,12.9402037,77.5954721,1.5,NIMHANS Physiotherapy Center
hospital,12.8784742,77.5450234,1.5,Zymus Hospitals
hospital,12.906071,77.5869281,1.5,Cadabam's Hospitals
hospital,12.8350455,77.693987,1.5,JJ Hospital
hospital,12.9596032,77.5112481,1.5,"Fortis Hospital, Nagarbhavi"
hospital,13.058128,77.5860405,1.5,MEDSTAR Speciality Hospital
hospital,12.9774449,77.6271297,1.5,Span Health Center
hospital,12.8804891,77.6552588,1.5,Smile Smart Dental & Implant Centre
hospital,12.9778346,77.6282837,1.5,Uvin Care Hospital
hospital,12.8933895,77.6368614,1.5,Sai Sparsh Hospital
hospital,12.9075935,77.5707809,1.5,Bengaluru City Hospital
hospital,12.9971683,77.6145878,1.5,Aspire Hospital
hospital,12.8835095,77.550214,1.5,Dhee Hospital
hospital,12.9240012,77.6481809,1.5,Sai Thunga Hospitals
hospital,13.098072,77.567378,1.5,Esha Hospital
hospital,12.9058817,77.6037517,1.5,Chirag Global Hospital
hospital,13.0624568,77.592227,1.5,Manipal Hospital OPD
hospital,13.0065047,77.5545009,1.5,PMC Hospital
hospital,12.9988382,77.5550964,1.5,New Varalakshmi Hospital
hospital,13.0988482,77.5978974,1.5,Ashwini Hospital
hospital,13.002768,77.5536287,1.5,Apollo Cradle Children's Hospital
hospital,13.0620051,77.5930638,1.5,Motherhood Children's Hospital
hospital,12.8728525,77.6515698,1.5,Abiramm Hospital
hospital,12.99743,77.5510293,1.5,Netradhama
hospital,12.871395,77.6542581,1.5,Sri Sai Hospital
hospital,12.8841477,77.6492549,1.5,Unknown
hospital,12.8892622,77.6505317,1.5,Raksha Hospital
hospital,12.9658506,77.6109015,1.5,St Philomenas Hospital OPD Building
hospital,12.9754354,77.5358965,1.5,Hiremath Hospital
hospital,12.9962739,77.6075693,1.5,Gawai Hospital
hospital,12.9678752,77.7500478,1.5,Dr. Agarwal's Eye Hospital
hospital,12.9342277,77.6296323,1.5,Beams Hospitals Private Limited
hospital,12.9569057,77.5824398,1.5,H Siddiah Referral Hospital
hospital,12.939978,77.7467408,1.5,Suraksha Hospitsls
hospital,12.9433908,77.7475266,1.5,Aria
hospital,12.9519863,77.4989075,1.5,"Shri Mokambika Women's Clinic, Child care and Nethralaya"
hospital,12.9519538,77.4990341,1.5,Suraksha Diagnostic Centre
hospital,12.9566829,77.7414284,1.5,Cloud Nine
hospital,12.9937247,77.5539724,1.5,Jindal Charitable Hospital
hospital,12.9644726,77.6143018,1.5,Hosmat Hospitals
hospital,12.9160037,77.6523087,1.5,Bangalore Gastro Centre
hospital,12.980602,77.7092104,1.5,Narayana Nethralaya
hospital,12.9762006,77.7258334,1.5,Nethradhama
hospital,12.9388501,77.7472104,1.5,Sree Venkateshwara Hospital
hospital,12.9296701,77.5764082,1.5,AMC Multispeciality Hospital
hospital,12.9346221,77.6284665,1.5,Proteeth Dental
hospital,13.0170153,77.6429262,1.5,Trilife Hospital
hospital,12.9405054,77.5848675,1.5,Big Hospitals
hospital,13.0202419,77.6516186,1.5,Motherhood
hospital,13.0058328,77.6597392,1.5,NASA Hospitals
hospital,13.0219385,77.6385853,1.5,Bangalore Orthopeadic And Surgical Hospital
hospital,12.9070989,77.5460762,1.5,Nano Hospitals
hospital,12.932315,77.6852483,1.5,Sakra World Hospital
hospital,12.9779337,77.6461885,1.5,Chinmaya Mission Hospital
hospital,13.0305079,77.535667,1.5,KLE Dental College
hospital,13.0157723,77.5638038,1.5,Health Centre
hospital,12.9950532,77.5697431,1.5,K C General Hospital
hospital,12.9708175,77.5857431,1.5,St Marthas Hospital
hospital,12.9681553,77.5950421,1.5,Vydehi Superspeciality Hospital
hospital,12.9261175,77.592549,1.5,Jayanagar General Hospital
hospital,12.9383683,77.5899069,1.5,Hospital Complex
hospital,12.918526,77.599254,1.5,Sri Jayadeva Institute Of Cardiology
hospital,13.04958,77.5509219,1.5,HMT Hospital
hospital,13.0503387,77.5567647,1.5,BEL Hospital
hospital,12.8947511,77.5985816,1.5,"Fortis Hospitals, Bannerghatta Road"
hospital,12.89632,77.5983495,1.5,Apollo Hospital
hospital,12.9914884,77.5952993,1.5,Bhagwan Mahaveer Jain Hospital
hospital,12.9830115,77.6047116,1.5,Bowring and Lady Curzon Hospitals
hospital,12.9837175,77.599792,1.5,Sir Haji Ismail Gosha Sait Hospital
hospital,12.9641529,77.5676947,1.5,Government Veterinary Hospital
hospital,12.9798353,77.5651105,1.5,Railways Hospital
hospital,13.0347249,77.5901708,1.5,Baptist Hospital
hospital,12.9713479,77.6367243,1.5,ESI Hospital
hospital,13.1041114,77.5829963,1.5,Railways Hospital
hospital,13.0971434,77.5893851,1.5,KK Hospital
hospital,12.992488,77.7062224,1.5,ESI Dispensary
hospital,12.9110143,77.5797725,1.5,Rajshekhar Hospital
hospital,12.9574104,77.7134875,1.5,Karunashraya
hospital,12.9571436,77.7128215,1.5,Sankara Eye Hospital
hospital,12.9833345,77.5945358,1.5,"Sparsh Hospital For Advanced Surgeries, Bengaluru Urban"
hospital,12.9808814,77.7303132,1.5,Sri Sathya Sai Institute of Higher Medical Sciences
hospital,12.908884,77.5136186,1.5,Manipal Speciality Hospital
hospital,12.9587074,77.6490296,1.5,"Manipal Hospital, Bengaluru Urban"
hospital,13.0990774,77.5861467,1.5,Chaitanya Nursing Home
hospital,12.9409612,77.5455617,1.5,Radhakrishna Multispeciality Hospital
hospital,12.9164637,77.5796155,1.5,Rajalakshmi Multispeciality Hospital
hospital,12.9585777,77.6481409,1.5,Manipal Hospital
hospital,12.9829238,77.6446972,1.5,Indiranagar Government Hospital
hospital,12.9839262,77.6436191,1.5,Isolation Hospital
hospital,12.9864155,77.6437586,1.5,Epidemic Disesase Hospital
hospital,12.9909528,77.5534579,1.5,Employees' State Insurance Corporation Model Hospital
hospital,12.9308127,77.5412224,1.5,"Vittala International Institute Of Ophthalmology, Hosakerehalli"
hospital,12.966082,77.656317,1.5,ISRO Employees Hospital
hospital,13.0282176,77.569775,1.5,Ramaiah Memorial Hospital
hospital,12.9691251,77.6133228,1.5,Hosmat Hospital
hospital,12.9634957,77.5736948,1.5,Victoria Hospital
hospital,13.050953,77.5938654,1.5,Manipal Hospital
hospital,12.9643477,77.5845256,1.5,Dasappa Maternity Hospital
hospital,12.9858278,77.6429649,1.5,Isolation Hospital
hospital,12.9803669,77.5390159,1.5,Sarvodaya Hospital
hospital,12.9773598,77.5428202,1.5,Dasarahalli Referral Hospital
hospital,13.0271503,77.5768623,1.5,Nethra Eye Hospital
hospital,12.936526,77.5981388,1.5,Kidwai Memorial Institute of Oncology
hospital,12.9904017,77.7335762,1.5,Narayana Health
hospital,12.9644407,77.5926745,1.5,P.D. Hinduja Sindhi Hospital
hospital,13.0224158,77.6580401,1.5,Nmpc Hospital
hospital,12.9173301,77.5851028,1.5,Shri Krishna Sevashrama Hospital
hospital,12.9555043,77.7053083,1.5,Lions Seva Hospital
hospital,12.9907432,77.5649082,1.5,Sreerampura Referal Hospital
hospital,12.9623685,77.6664034,1.5,HAL Hospital
hospital,12.9294355,77.564005,1.5,Pro MED Hospital
hospital,12.9362818,77.5843424,1.5,Apollo Speciality Hospital
hospital,12.9216723,77.5721649,1.5,"Sevakshetra Hospital, Bengaluru Urban"
hospital,12.9253024,77.5774064,1.5,Netradhama Hospital
hospital,13.0302068,77.560704,1.5,Subbaiah Hospital
hospital,12.9884932,77.5945504,1.5,"Fortis Hospitals Limited, Bengaluru Urban"
hospital,12.9952564,77.6527138,1.5,ESI Hospital
hospital,13.1256158,77.5468302,1.5,Institute of Ayurveda and Integrative Medicine (I-AIM)
hospital,12.9788013,77.6380849,1.5,Milann Fertility Center
hospital,13.0116917,77.5438731,1.5,Sanjeevani Hospital
hospital,12.9103586,77.600474,1.5,Dr. Agarwal's Eye Hospital
hospital,12.9356389,77.5935945,1.5,Sanjay Gandhi Accident and Trauma Hospital
hospital,12.9357711,77.5939433,1.5,Sanjay Gandhi Accident and Trauma Hospital
hospital,12.9191928,77.6381223,1.5,Greenview Hospital
hospital,12.9744546,77.5640222,1.5,Leprosy Hospital
hospital,13.0384676,77.527802,1.5,Ravi Kirloskar Memorial Hospital
hospital,13.0943148,77.58071,1.5,Dr. Agarwal Eye Hospital
hospital,12.9999803,77.6144986,1.5,Annasawmy Mudaliar General Hospital
hospital,12.9685282,77.6457748,1.5,Arth Ayurveda World
hospital,13.1077314,77.5717299,1.5,"Neha Prakash Hospital, Bengaluru Urban"
hospital,13.1056278,77.5772997,1.5,Sri Lakshmi Venkateshwara Hospital
hospital,13.065084,77.5936343,1.5,Prolife Hospital
hospital,12.9829065,77.7478025,1.5,Amrik Hospital
hospital,13.0146094,77.6464563,1.5,Indicus
hospital,12.9657452,77.6097161,1.5,Fortis La Femme Hospital
hospital,12.9714272,77.627494,1.5,Shyamala Hospital
hospital,12.9599619,77.7126304,1.5,Ways2Guide Speech Therapy Center
hospital,12.9718119,77.693776,1.5,Government Primary Health Centre
hospital,12.9920515,77.7064747,1.5,Kinder Women's Hospital & Fertility Center
hospital,13.0285228,77.5587301,1.5,Medicare Diagnostics
hospital,12.9462798,77.5947839,1.5,Abhaya Hospital
hospital,12.9807106,77.646011,1.5,MS Diabetes Speciality Center
hospital,12.9265095,77.5808392,1.5,Shashank Clinic
hospital,12.9491979,77.596808,1.5,BBMP Maternity Hospital
hospital,12.978694,77.5744614,1.5,Ramakrishna Clinic
hospital,12.9279948,77.5894064,1.5,ESI Hospital
hospital,12.9346732,77.6287815,1.5,Unknown
hospital,12.9346254,77.6284672,1.5,Proteeth Dental
hospital,12.9883152,77.5726942,1.5,Apollo Hospital
hospital,12.9928137,77.5386455,1.5,Supra Hospital
hospital,12.9929463,77.5386927,1.5,GM Hospital
hospital,12.9052747,77.6031945,1.5,Sakhi Hospital (A Unit Of Prasad Healthcare Services)
hospital,12.9391883,77.5513126,1.5,Prashanth Hospitals
hospital,13.0084773,77.5684217,1.5,Vagus Super Speciality Hospital
hospital,13.0171298,77.6432944,1.5,Ovum Hospitals
hospital,13.0546111,77.5915016,1.5,Unknown
hospital,12.9262236,77.5775108,1.5,Deepak Hospital
hospital,12.9955667,77.5354224,1.5,ChanRe Rheumatology And Immunology Center And Research
hospital,12.9883622,77.5343261,1.5,Gopala Eye Care Centre
hospital,12.9583496,77.7454332,1.5,Manipal Hospitals
hospital,12.9659074,77.7025531,1.5,Jeevika Hospital
hospital,13.0152635,77.6467105,1.5,Sharada Medicals
hospital,12.973692,77.6266773,1.5,Halasuru Referal Hospital
hospital,12.9882084,77.5921572,1.5,Manipal Hospital
hospital,12.9591543,77.6464476,1.5,BBMP Primary Health Center
hospital,13.0081737,77.5634644,1.5,The Fracture and Orthopaedic Clinic
hospital,12.991305,77.6011314,1.5,CSI Hospital
hospital,12.9490229,77.6199247,1.5,Government Hospital
hospital,12.9279005,77.5998446,1.5,Sagar Hospitals
hospital,12.9078674,77.5651623,1.5,Sagar Hospital
hospital,12.9638649,77.6279636,1.5,Command Hospital (Air Force)
hospital,13.0995716,77.5962927,1.5,Yelahanka Government Hospital
hospital,12.9649568,77.6111375,1.5,St. Philomena's Hospital
hospital,12.9377267,77.5697859,1.5,Government Maternity Hospital
hospital,12.9637737,77.5896796,1.5,HCG Cancer Hospital
hospital,12.9898869,77.5942601,1.5,Al-Ameen Hospital
hospital,13.0067504,77.5529489,1.5,St. Theresa's Hospital
hospital,13.0668492,77.6394164,1.5,Shirdi Sai Hospital
hospital,12.9756177,77.6470614,1.5,Life Hospital
hospital,12.9496516,77.5803074,1.5,South City Hospital
hospital,12.9880712,77.7286414,1.5,Manipal Hospitals Whitefield
hospital,12.9179135,77.6722553,1.5,Motherhood
hospital,12.9199685,77.6652549,1.5,Manipal Hospitals
hospital,12.9135595,77.6795552,1.5,Suvarnamukhi
hospital,12.9322182,77.6853258,1.5,Sakra World
hospital,12.9753078,77.697834,1.5,Rainbow Children's Hospital
hospital,12.9492019,77.5977936,1.5,Agadi Hospital
hospital,12.8964133,77.6950639,1.5,Punarjani Ayurvedic Multispeciality Hospital
hospital,12.9659234,77.7494061,1.5,Svastha Hospital
hospital,13.0277509,77.5429924,1.5,Sparsh Hospital
hospital,12.8980981,77.6338265,1.5,Unknown
hospital,12.9413364,77.5674679,1.5,BMS Hospital
hospital,12.9246391,77.5006239,1.5,Medical Centre
hospital,12.9980069,77.5459005,1.5,M C Modi Eye Hospital
hospital,12.9689357,77.7494971,1.5,Pushpa Nursing Home
hospital,13.0177672,77.5417058,1.5,Unknown
hospital,13.0725243,77.5035875,1.5,Nrr Hospital
hospital,13.057066,77.508511,1.5,Arunodaya Hospitals
hospital,13.048319,77.5080361,1.5,Dr Ramachandra Hospital
hospital,13.0991845,77.5968656,1.5,Government Hospital
hospital,13.0982401,77.5970471,1.5,Deeksha Hospital
hospital,12.9414292,77.5226387,1.5,Puneeth Rajkumar Multispeciality Hospital
hospital,13.1247842,77.5764128,1.5,CRPF Hospital
hospital,13.028489,77.6325562,1.5,"HOSMAT Hospital, Kalyan Nagar"
hospital,13.1036126,77.5837987,1.5,Navachethana Hospital
hospital,12.9427199,77.525514,1.5,Natus Woman and Children Hospital
hospital,13.0507482,77.4832827,1.5,Jindal Naturecure Institute hospital
hospital,13.0046358,77.6823567,1.5,ITI General Hospital
hospital,13.0099309,77.5941222,1.5,JC Nagar Municipal Hospital
hospital,13.1114469,77.5550611,1.5,NIKISA Dementia Village
hospital,12.9830337,77.5365274,1.5,Government Homeopathic Hospital
hospital,12.9863583,77.5792111,1.5,Dr. P.R. Desai Hospital Pvt Ltd
hospital,13.0142942,77.5560784,1.5,Manipal Hospital Yeshwantpur
hospital,12.9900045,77.5989675,1.5,"Shifa Hospital, Bengaluru Urban"
hospital,13.0037443,77.5498305,1.5,Diacon Hospital
hospital,13.0022012,77.5491011,1.5,Fortis Hospital
hospital,13.0545318,77.5918707,1.5,Aster CMI Hospital
hospital,13.0655778,77.5937383,1.5,Rainbow Children's Hospital
hospital,12.9244197,77.6724971,1.5,Cloudnine
hospital,12.8670052,77.7671289,1.5,Spandana
hospital,12.9124863,77.6765573,1.5,BN Specialty Hospital
hospital,12.9883438,77.7339468,1.5,Aster Women and Children Hospital
hospital,13.0463371,77.5065296,1.5,Prakriya Hospital
hospital,12.9589657,77.7467194,1.5,Motherhood Whitefield
hospital,12.9849552,77.556924,1.5,Unknown
hospital,13.0011093,77.5639472,1.5,Unknown
hospital,13.0282887,77.5391464,1.5,People Tree Hospitals
hospital,12.9667949,77.7172659,1.5,Apollo Cradle
hospital,12.9896386,77.60226,1.5,Charaka Super Speciality Hospital
hospital,13.0058093,77.5694388,1.5,Unknown
hospital,12.9112661,77.7075837,1.5,Karunalayam Hospital
hospital,12.9166101,77.6450517,1.5,Phoenix Hospital
hospital,13.0151199,77.5600013,1.5,ESI Hospital Malleshwaram Branch
hospital,12.9116986,77.6495441,1.5,Bhoomi Diagnostics
hospital,12.9082086,77.6435134,1.5,Narayana Multispeciality Hospital
hospital,12.9033828,77.6007409,1.5,Rainbow Children's Hospital
hospital,13.0949654,77.5986449,1.5,Sparsh Hospital
hospital,13.0091404,77.7590705,1.5,Miracle Hospital
hospital,12.9882302,77.5600393,1.5,Suguna Hospital
hospital,13.040171,77.6406846,1.5,"Sparsh Hospital, Hennur"
hospital,12.9569001,77.6047605,1.5,Dr Agarwal's Eye Hospital
hospital,13.097274,77.6477522,1.5,Government Primary Health Centre
hospital,12.9017283,77.7155216,1.5,Snehadaan Hospital
hospital,12.9264187,77.5216783,1.5,SS Sparsh Hospital
hospital,13.1166792,77.5800714,1.5,KPTCL Hospital Yelahanka
hospital,12.9156928,77.6752029,1.5,Cloud Nine
hospital,12.9949885,77.5937862,1.5,BBMP Hospital
hospital,12.9609247,77.5611731,1.5,Unknown
hospital,13.1076284,77.6033814,1.5,Manipal Hospital North
hospital,12.9162232,77.5890151,1.5,Jnana Sanjeevini
hospital,13.0937967,77.5893672,1.5,Anupamaa Hospital
hospital,12.9478274,77.5924806,1.5,Brains Super Speciality Hospital
hospital,12.8628027,77.6663559,1.5,PESU HOSPITAL
hospital,12.9031532,77.5603082,1.5,Vasavi Hospital
hospital,13.1183866,77.6082057,1.5,Brains Hospital
hospital,13.0249864,77.530936,1.5,ESI Hospital Peenya
hospital,12.9202359,77.6674739,1.5,Rainbow Childrens Hospital
hospital,12.9447394,77.5964164,1.5,Safa Medicure Hospital
hospital,13.0924907,77.5863327,1.5,Chaitanya Medical Centre Maternity and Surgical Care
hospital,12.9538911,77.5711462,1.5,Rangadore Memorial Hospital
hospital,12.9606538,77.5840403,1.5,Trustwell Hospitals
hospital,12.971172,77.6651791,1.5,BEML Hospital
hospital,12.9566836,77.712382,1.5,Sri Vishveshathirtha Memorial Hospital
hospital,13.0214559,77.553599,1.5,Government Maternity Hospital
hospital,12.9510658,77.4810597,1.5,Government Multi-Speciality Hospital
hospital,12.9090409,77.66389,1.5,Klinik Guhen - Dental Clinic
hospital,12.9271061,77.576658,1.5,Yadiyuru Maternity Hospital
hospital,12.9267938,77.5772972,1.5,Ayurveda Prathisthana Hospital
hospital,13.0529326,77.7172701,1.5,East Point Hospital and Medical College
hospital,12.8348606,77.6807681,1.5,Vimalaya Hospital
hospital,13.0207585,77.7016687,1.5,Shanthinilaya Hospital
hospital,13.115139,77.6339212,1.5,Apex Hospital
hospital,12.9438635,77.5969221,1.5,Vignan Hospital
hospital,12.967036,77.717977,1.5,Mahanandi
hospital,12.9005656,77.6757868,1.5,Aarogya Hastha Hospital
hospital,12.9239736,77.6133232,1.5,Life Care Hospital
hospital,13.0564574,77.7156811,1.5,Unknown
hospital,12.9614692,77.5736889,1.5,Vanivilas Women and Children Hospital
hospital,12.9610731,77.572289,1.5,Minto Eye Hospital
hospital,13.0297293,77.5685912,1.5,M S Ramaiah Hospital
hospital,13.0292222,77.5693751,1.5,Faculty Of Dental Sciences
hospital,12.9754934,77.7293535,1.5,Vydehi Institute Of Medical Sciences And Research Centre
hospital,13.0705768,77.5023526,1.5,Sapthagiri Hospital
hospital,12.929648,77.6185932,1.5,St.John's Medical College Hospital
university,12.8630037,77.6594242,1.5,International Business School
university,13.0151185,77.5681179,1.5,Centre for Product Design and Manufacturing (CPDM)
university,13.0132383,77.5686174,1.5,CiSTUP
university,13.0155209,77.5681206,1.5,Interdisciplinary Centre for Energy Research
university,13.0158581,77.5683888,1.5,Interdisciplinary Centre for Water Research
university,13.0164088,77.5682496,1.5,Organic Chemistry
university,13.016856,77.5682738,1.5,Inorganic and Physical Chemistry
university,13.0173833,77.5659752,1.5,Central Purchase and Stores
university,13.0171773,77.5648502,1.5,Insdoc
university,13.0186339,77.5709242,1.5,Electronic Systems Engineering
university,13.0175447,77.5700198,1.5,Joint Advanced Technology Programme
university,13.0185648,77.5645301,1.5,Amenities Hall
university,13.018047,77.5649882,1.5,Tata Memorial Club
university,13.0268228,77.6329007,1.5,Florida College of Management and Computer Science
university,13.0269256,77.6329391,1.5,Florida College of Education
university,13.0271338,77.6330115,1.5,Florence College of Physiotherapy
university,13.026313,77.5845772,1.5,National Bureau of Agriculturally Important Insects
university,13.0769358,77.6665076,1.5,Vijaya Vittala Institute of Technology
university,13.0763297,77.6654991,1.5,Alpha College of Engineering
university,13.0184079,77.5707285,1.5,Computer Aided Design Laboratory
university,13.0245647,77.5783085,1.5,RRI Hostel
university,13.0137034,77.5816225,1.5,Light and Matter Physics
university,13.0145591,77.5608745,1.5,Student Amenities Center
university,13.0179477,77.5661498,1.5,Student Council Office
university,13.0163759,77.5651518,1.5,Hostel Office
university,13.0129211,77.5690015,1.5,Society for Innovation and Development
university,12.9279136,77.5866159,1.5,Vijaya Pre-University College
university,12.9494661,77.7026457,1.5,Dr. Shyamala Reddy Dental College
university,13.1246098,77.6202857,1.5,Bridavan College of Engineering
university,13.0155366,77.5687483,1.5,Society of Biological Chemists
university,12.9001507,77.630134,1.5,The Oxford Dental College & Hospital
university,12.8617178,77.6643703,1.5,PESIT Bengaluru South
university,12.9551259,77.5741985,1.5,Bangalore Institute of Technology
university,12.9564316,77.5741194,1.5,Kempegowda Institute of Medical Sciences
university,12.9541058,77.5741524,1.5,VV Puram College of Arts and Commerce
university,12.9089389,77.5664343,1.5,Dayanand Sagar College of Engineering
university,12.9659306,77.6616713,1.5,Sacred Heart College
university,12.9441664,77.5969354,1.5,Bangalore Institute of Dental Sciences
university,12.9865401,77.5772559,1.5,Yadava College
university,12.9017846,77.5183793,1.5,RNS Institute of Technology
university,12.9169487,77.6194004,1.5,Alliance Business School Admin Office
university,12.8849462,77.5818317,1.5,Capitol College of Nursing
university,13.0138137,77.5694411,1.5,Satish Dhawan Auditorium
university,12.9444702,77.5847747,1.5,Horticulture Training Center
university,13.0155815,77.6426558,1.5,East Point College
university,12.9753608,77.5313481,1.5,ASC Study Center
university,12.9761551,77.5305492,1.5,ASC Degree College
university,12.9900378,77.537746,1.5,Zee Institute of Creative Arts
university,12.9608934,77.527289,1.5,Chandra Gymkhana Institute
university,12.9797671,77.5858092,1.5,CMS
university,13.0192552,77.5707254,1.5,Divecha Centre for Climate Change
university,12.8872703,77.5817854,1.5,Amaravathy PU College
university,12.9020523,77.631261,1.5,The Oxford College of Engineering
university,12.8990538,77.4963065,1.5,SJB Institute of Technology
university,12.921883,77.5675933,1.5,BNM Institute of Technology
university,12.9792701,77.6393682,1.5,Kairalee Nikethan Education Trust
university,12.977444,77.6367467,1.5,K M J College Of Nursing.
university,12.9824741,77.6381006,1.5,Business Excellence Institute
university,12.9096963,77.5808492,1.5,The Oxford College of Hotel Management
university,12.9098009,77.5808465,1.5,The Oxford Pre-University College
university,12.9095343,77.5808465,1.5,The Oxford Evening Polytechnic
university,12.9098532,77.5808465,1.5,The Oxford Polytechnic
university,12.9801411,77.6374953,1.5,FFE IT - Foundation for excellence india trust
university,12.9313595,77.5135774,1.5,Urban DIET
university,12.9175685,77.6143926,1.5,"Iqra International School, Bangalore"
university,12.9195986,77.608563,1.5,Wisdom International School
university,12.993765,77.5393225,1.5,S Cadambi Pre University College
university,13.0788225,77.5717807,1.5,Agricultural Engineering
university,13.0165683,77.5709518,1.5,Department of Computational and Data Sciences
university,13.016558,77.5707323,1.5,Supercomputer Education and Research Centre
university,12.9655881,77.6036377,1.5,Presidency University
university,12.974863,77.6021343,1.5,Stracey Memorial Composite PU College
university,12.9237659,77.5696566,1.5,MVJ PU College
university,12.9853846,77.5444298,1.5,Allen Career Institute
university,13.044455,77.5801705,1.5,Brindavan College
university,13.03269,77.6305228,1.5,Vbr pu college
university,12.9933689,77.5528214,1.5,Government First Grade College
university,12.9848766,77.5559878,1.5,Rajajinagar PU Degree College
university,12.9913348,77.5507951,1.5,Hindi Shikshak Training College
university,13.0282133,77.6306485,1.5,Teacher's Academy Degree College
university,13.0267394,77.5633585,1.5,IISc-ISRO Space Technology Cell
university,13.0254093,77.5633894,1.5,Centre for High Energy Physics
university,13.0249311,77.5629804,1.5,Astronomy and Astrophysics Programme
university,13.0235748,77.5634176,1.5,"Molecular Reproduction, Development & Genetics"
university,13.0234782,77.5643228,1.5,Microbiology & Cell Biology
university,13.0233135,77.5637421,1.5,Centre for Ecological Sciences
university,13.0241471,77.5640331,1.5,Biochemistry
university,13.0168248,77.5653917,1.5,Centre for Cryogenic Technology
university,12.9741814,77.6081923,1.5,JD Institute of Fashion Technology
university,13.0682855,77.5044244,1.5,Academic Block Sapthagiri College
university,12.938738,77.5230114,1.5,Vidya Vikas Polytechnic
university,13.0123129,77.6793137,1.5,St. Anne's Pre-University College For Girls
university,12.902777,77.5073782,1.5,Chitrakala Parishattu
university,12.9668354,77.6369007,1.5,Lavonne Academy of Baking Science and Pastry Arts
university,12.9454491,77.509215,1.5,Department of Geology
university,12.9698416,77.5082103,1.5,NRI Institute
university,13.0066617,77.5449837,1.5,Anupama College of Management And Science
university,12.9900587,77.5661228,1.5,Government Pre University College
university,12.9864281,77.7166625,1.5,GPUC-Gopalan PU College
university,12.979487,77.510375,1.5,Bsv Pu College Malagala
university,12.97713,77.4824667,1.5,East West College of Nursing And Management
university,12.9764149,77.4825255,1.5,East West College of Pharmacy
university,12.9686611,77.5856195,1.5,Global Institute of Medical Science
university,12.905931,77.54275,1.5,G.r. Correspondence College
university,13.019726,77.5552398,1.5,M.S.Polytechnic
university,13.0836189,77.4841495,1.5,Acharya graduate studies
university,12.9215629,77.5911575,1.5,Rang De Bharat Foundation
university,12.921552,77.5911015,1.5,Sampratishta School of Fine Arts & Design
university,12.9990996,77.5502801,1.5,Sri Aurobindo College
university,13.0264468,77.5918691,1.5,The Bangalore School of Music
university,13.0293422,77.5837058,1.5,Dairy Science College
university,13.0285112,77.5835663,1.5,National Bureau of Soil Survey and Landuse Planning
university,13.1265925,77.5898427,1.5,"Manipal Law School, Bengaluru"
university,13.1251819,77.5905025,1.5,"Department of Public Policy, MAHE"
university,13.1254954,77.5904596,1.5,"Department of Liberal Arts, Humanities and Social Sciences, MAHE"
university,13.1264958,77.5904864,1.5,"Manipal Institute of Technology, Bengaluru"
university,12.8582964,77.5896874,1.5,Dr. Ramanah Manohar College of Law
university,13.0297739,77.5678793,1.5,M S Ramaiah Faculty of Pharmacy
university,12.9793318,77.6151279,1.5,Hasnath College for Women
university,13.0074059,77.5819464,1.5,"IIHS, Bengaluru City Campus Annexe - I"
university,12.9692353,77.7006739,1.5,Srushti Degree College
university,12.9533506,77.5700275,1.5,South India Banks Staff Training College
university,13.0058168,77.6267398,1.5,Peniel Community College for Women
university,13.0015536,77.5695007,1.5,Nagarathna Srikantaiah Paramedical College
university,13.0093598,77.5800587,1.5,"IIHS, Bengaluru City Campus - Annexe II"
university,12.9874213,77.5948654,1.5,IDeA College
university,12.9879659,77.5909142,1.5,St. Anne's PU College
university,12.9736287,77.5861788,1.5,Government Science College
university,12.9738939,77.5850362,1.5,Government Arts College
university,12.975095,77.5842717,1.5,Central College
university,12.980325,77.5832927,1.5,"Maharani's Arts, Commerce and Management College"
